"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-04-30,"Waterloo","CA","Stockton","San Joaquin","Stockton",1336,859,0.00703399765533412,0.0226190476190476,0.0578817733990148,1649
2014-04-30,"American University Park","DC","Washington","District of Columbia","Washington",1337,3614,0.00110803324099723,-0.0133770133770134,-0.0240345665676478,2420
2014-04-30,"Lake Mohawk","NJ","New York","Sussex","Sparta",1338,2018,-0.012720156555773,-0.0218128938439166,-0.00099009900990099,2386
2014-04-30,"Neighbors Southwest","OR","Portland","Washington","Beaverton",1339,1754,0.00920598388952819,0.000570450656018254,0.0502994011976048,2782
2014-04-30,"Boulevard Heights","MO","St. Louis","Saint Louis City","Saint Louis",1340,856,0.00587544065804935,0.0325693606755127,0.014218009478673,3872
2014-04-30,"Petosky-Otsego","MI","Detroit","Wayne","Detroit",1341,728,-0.00137174211248285,0.0239099859353024,0.0111111111111111,4963
2014-04-30,"Wrightwood Neighbors","IL","Chicago","Cook","Chicago",1342,2358,0.0155038759689922,0.0419796730004419,-0.016270337922403,2570
2014-04-30,"Yorkmount","NC","Charlotte","Mecklenburg","Charlotte",1343,915,-0.00218102508178844,-0.0043525571273123,0.0132890365448505,2510
2014-04-30,"Moanalua","HI","Honolulu","Honolulu","Honolulu",1344,2492,0.000803212851405623,-0.0118953211736717,-0.0307273434461299,1907
2014-04-30,"Concordia","OR","Portland","Multnomah","Portland",1345,1646,0.00734394124847001,0.0129230769230769,0.037177063642092,3634
2014-04-30,"West Bench","ID","Boise City","Ada","Boise",1346,1067,0.0113744075829384,0.0369290573372206,0.083248730964467,3050
2014-04-30,"Central City","UT","Salt Lake City","Salt Lake","Salt Lake City",1347,1139,0.018783542039356,0.0345140781108084,0.0439963336388634,2057
2014-04-30,"Ohio City - West Side","OH","Cleveland","Cuyahoga","Cleveland",1348,938,0,0.0330396475770925,0.0919674039580908,1357
2014-04-30,"University","CO","Denver","Denver","Denver",1349,1807,-0.00165745856353591,-0.00768808347062054,0.039102932719954,2717
2014-04-30,"Shearer Hills - Ridgeview","TX","San Antonio","Bexar","San Antonio",1350,1110,0.00361663652802893,0.0109289617486339,0.0211591536338546,2916
2014-04-30,"Lyell-Otis","NY","Rochester","Monroe","Rochester",1351,906,0.00666666666666667,0.0295454545454545,0.0473988439306358,2123
2014-04-30,"Deep Creek South","VA","Virginia Beach","Chesapeake City","Chesapeake",1352,1910,-0.00727650727650728,-0.00882200311364816,0.0482985729967069,2961
2014-04-30,"Lindenwood Park","MO","St. Louis","Saint Louis City","Saint Louis",1353,969,0.00727650727650728,0.0157232704402516,0.00832466181061394,3722
2014-04-30,"Southwood Riviera","CA","Los Angeles","Los Angeles","Torrance",1354,2967,-0.00201816347124117,-0.0146130853537031,0.0188873626373626,1403
2014-04-30,"North Hills","TX","El Paso","El Paso","El Paso",1355,1284,-0.0031055900621118,-0.00619195046439629,-0.0031055900621118,3162
2014-04-30,"Cherry Avenue","AZ","Tucson","Pima","Tucson",1356,868,0.0023094688221709,-0.00458715596330275,0.034564958283671,2123
2014-04-30,"Murray Hill","FL","Jacksonville","Duval","Jacksonville",1357,887,-0.00337078651685393,0.00339366515837104,0.0313953488372093,3859
2014-04-30,"Castle","CA","San Diego","San Diego","San Diego",1358,1588,0.0101781170483461,0.0516556291390728,0.117522871217452,864
2014-04-30,"Sans Pareil","FL","Jacksonville","Duval","Jacksonville",1359,1419,-0.00907821229050279,-0.0145833333333333,0.0342565597667638,1319
2014-04-30,"Victoria","CA","Riverside","Riverside","Riverside",1360,1703,-0.000586854460093897,0.000587544065804935,0.000587544065804935,3105
2014-04-30,"Mustang-Padre Island","TX","Corpus Christi","Nueces","Corpus Christi",1361,1816,-0.0141150922909881,-0.0262734584450402,0.0726520968694625,5332
2014-04-30,"Rose City Park","OR","Portland","Multnomah","Portland",1362,1742,-0.00171919770773639,-0.00400228702115495,0.0307692307692308,3726
2014-04-30,"Woodhaven","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1363,1454,0.00275862068965517,0.00692520775623269,0.039313795568263,1181
2014-04-30,"Behind the Rocks","CT","Hartford","Hartford","Hartford",1364,1247,-0.000801282051282051,0.0138211382113821,0.0288778877887789,1057
2014-04-30,"Barton-McFarland","MI","Detroit","Wayne","Detroit",1365,751,0,0.0148648648648649,0.00267022696929239,4414
2014-04-30,"Near South","NE","Lincoln","Lancaster","Lincoln",1366,1059,0.0547808764940239,0.130202774813234,0.133832976445396,1559
2014-04-30,"North Juanita","WA","Seattle","King","Kirkland",1367,1843,0.0104166666666667,0.019358407079646,0.095068330362448,3182
2014-04-30,"Vista","ID","Boise City","Ada","Boise",1368,954,0.00952380952380952,0.0148936170212766,0.111888111888112,3030
2014-04-30,"East Bench","UT","Salt Lake City","Salt Lake","Salt Lake City",1369,2265,-0.0365801786473841,-0.0357598978288633,0.0574229691876751,2162
2014-04-30,"Wade","NC","Raleigh","Wake","Raleigh",1370,1690,-0.023121387283237,-0.0381331815594764,-0.0626733222407099,2700
2014-04-30,"Shaw","DC","Washington","District of Columbia","Washington",1371,2896,0.00103698582786035,0.00555555555555556,0.0269503546099291,1910
2014-04-30,"Irvington","CA","San Francisco","Alameda","Fremont",1372,2484,0.00526102792391744,0.0226430629888843,0.0861390467861828,1649
2014-04-30,"Belltown","WA","Seattle","King","Seattle",1373,1923,0.00627943485086342,0.0137058513442277,0.0864406779661017,4146
2014-04-30,"Beacon Hill","MA","Boston","Suffolk","Boston",1374,2992,0.00605245460659045,0.0324361628709455,0.00268096514745308,2692
2014-04-30,"Charles Village","MD","Baltimore","Baltimore City","Baltimore",1375,1415,0.00640113798008535,0.00999286224125625,-0.0261527873365451,996
2014-04-30,"Oak Park - Northwood","TX","San Antonio","Bexar","San Antonio",1376,1802,-0.0120614035087719,-0.00825536598789213,0.0261958997722096,3726
2014-04-30,"South East","CA","Los Angeles","Los Angeles","Pasadena",1377,2467,0.00570729718711782,0.0118949958982773,0.000811359026369168,2122
2014-04-30,"Mill Park","OR","Portland","Multnomah","Portland",1378,1283,-0.00155642023346304,-0.00233281493001555,0.0439381611065907,1919
2014-04-30,"Park Place","TX","Houston","Harris","Houston",1379,1113,0.00723981900452489,0.0108991825613079,0.0858536585365854,1638
2014-04-30,"Campus Area (University District)","NY","Albany","Albany","Albany",1380,1327,-0.0249816311535636,-0.0264123257520176,0.0037821482602118,542
2014-04-30,"Midtown West","CA","Stockton","San Joaquin","Stockton",1381,1028,0,-0.00867888138862102,0.0425963488843813,2671
2014-04-30,"Handley","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1382,1072,0,0.0113207547169811,0.0530451866404715,3306
2014-04-30,"North River","OH","Toledo","Lucas","Toledo",1383,659,0.00918836140888208,0.0646203554119548,0.0427215189873418,1735
2014-04-30,"Superstition Springs","AZ","Phoenix","Maricopa","Mesa",1384,1240,0.00404858299595142,0.0155610155610156,0.0411418975650714,2619
2014-04-30,"North Park Hill","CO","Denver","Denver","Denver",1385,1741,-0.00457404230989137,-0.0169395821569735,0.0169392523364486,3890
2014-04-30,"West Meadowbrook","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1386,938,0.00643776824034335,0.0140540540540541,0.0756880733944954,2550
2014-04-30,"Chinatown","MA","Boston","Suffolk","Boston",1387,3462,-0.00259291270527226,-0.0136752136752137,0.00698080279232112,1156
2014-04-30,"Scenic Foothills","AK","Anchorage","Anchorage","Anchorage",1388,1860,0.000537923614846692,0,-0.0387596899224806,3073
2014-04-30,"North End","ID","Boise City","Ada","Boise",1389,1253,0.0304276315789474,0.0755364806866953,0.176525821596244,3623
2014-04-30,"Grimmer","CA","San Francisco","Alameda","Fremont",1390,2378,0.00210703750526759,0.0223559759243336,0.0673249551166966,2360
2014-04-30,"Southwest Waterfront","DC","Washington","District of Columbia","Washington",1391,2213,-0.00584007187780773,-0.0199291408325952,0.0345956054230949,2827
2014-04-30,"LaSalle","NY","Buffalo","Erie","Buffalo",1392,793,0.0325520833333333,0.0601604278074866,0.0759837177747626,1837
2014-04-30,"Beverlywood","CA","Los Angeles","Los Angeles","Los Angeles",1393,4198,0.0236527676176542,0.0468827930174564,0.0609047258023755,2028
2014-04-30,"Oakland","PA","Pittsburgh","Allegheny","Pittsburgh",1394,1286,0.0329317269076305,0.0815811606391926,0.0455284552845528,1153
2014-04-30,"St. Johns","TX","Austin","Travis","Austin",1395,1272,0,0.00872323552735924,0.114811568799299,480
2014-04-30,"Athmar Park","CO","Denver","Denver","Denver",1396,1331,0.00986342943854325,0.0496845425867508,0.0927750410509031,2399
2014-04-30,"Glenwood","CA","Los Angeles","Los Angeles","Glendale",1397,2720,0.00703443169196594,0.00628930817610063,-0.00512070226773957,2076
2014-04-30,"Steele Creek","NC","Charlotte","Mecklenburg","Charlotte",1398,1245,-0.00240384615384615,-0.00875796178343949,-0.0173638516179953,3858
2014-04-30,"Evanston","OH","Cincinnati","Hamilton","Cincinnati",1399,863,-0.00576036866359447,0.0261593341260404,0.00232288037166086,1611
2014-04-30,"Toluca Lake","CA","Los Angeles","Los Angeles","Los Angeles",1400,2823,0.00641711229946524,0.0147375988497484,0.0397790055248619,2203
2014-04-30,"Van Buskirk","CA","Stockton","San Joaquin","Stockton",1401,1109,0,-0.0018001800180018,0.0297121634168988,2624
2014-04-30,"Burnham Park","WI","Milwaukee","Milwaukee","Milwaukee",1402,856,0.0166270783847981,0.00469483568075117,-0.0371203599550056,854
2014-04-30,"Fair Oaks","CA","Stockton","San Joaquin","Stockton",1403,861,0.0117508813160987,0.0323741007194245,0.0474452554744525,2081
2014-04-30,"Water Catchment Area","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",1404,1780,0.0084985835694051,0.02122776821572,0.0557532621589561,4120
2014-04-30,"Downtown","OH","Cleveland","Cuyahoga","Cleveland",1405,987,-0.00604229607250755,0.013347022587269,-0.0333006856023506,541
2014-04-30,"Holly","WA","Seattle","Snohomish","Everett",1406,1506,0.00132978723404255,0.000664451827242525,0.0757142857142857,1392
2014-04-30,"Douglas Park","VA","Washington","Arlington","Arlington",1407,2446,0.00949236483697895,0.00410509031198686,0.0303285593934288,1529
2014-04-30,"Woodstock","OR","Portland","Multnomah","Portland",1408,1452,0.0104384133611691,0.0125523012552301,0.00903405142460042,3569
2014-04-30,"Talmadge","CA","San Diego","San Diego","San Diego",1409,2240,0.00403406544150605,0.0355987055016181,0.0743405275779376,1661
2014-04-30,"Spanos Park East","CA","Stockton","San Joaquin","Stockton",1410,1505,0.00333333333333333,-0.000664010624169987,0.00668896321070234,3675
2014-04-30,"Northside","CA","Riverside","Riverside","Riverside",1411,1464,0.000683526999316473,-0.0067842605156038,-0.0114787305874409,1977
2014-04-30,"Airport, Pines Road","LA","Shreveport","Caddo","Shreveport",1412,1187,-0.00419463087248322,-0.00502933780385583,-0.0181968569065343,2575
2014-04-30,"Indian Orchard","MA","Springfield","Hampden","Springfield",1413,1122,-0.0123239436619718,-0.00970873786407767,-0.0426621160409556,1250
2014-04-30,"Phinney Ridge","WA","Seattle","King","Seattle",1414,2398,0.00460829493087558,0.0340664079344545,0.0944774075764491,3423
2014-04-30,"Eastchester","NY","New York","Bronx","New York",1415,1739,0.00753186558516802,0.0388291517323775,0.0565006075334143,409
2014-04-30,"Cleveland Park","DC","Washington","District of Columbia","Washington",1416,3264,0.0280314960629921,0.0607734806629834,0.0067859346082665,2044
2014-04-30,"Greenridge","NY","New York","Richmond","New York",1417,2213,0.0389671361502347,0.0774099318403116,-0.00851254480286738,2363
2014-04-30,"Villa Park","CO","Denver","Denver","Denver",1418,1231,0.0148392415498763,0.0476595744680851,0.0621225194132873,1892
2014-04-30,"Hyde Park","FL","Jacksonville","Duval","Jacksonville",1419,958,-0.00519210799584631,-0.0123711340206186,-0.0123711340206186,2481
2014-04-30,"Lincoln Park","CA","San Diego","San Diego","San Diego",1420,1856,0.00869565217391304,0.0158730158730159,0.0242825607064018,843
2014-04-30,"Mission Grove","CA","Riverside","Riverside","Riverside",1421,1988,-0.00100502512562814,-0.0109452736318408,-0.016328550222662,2717
2014-04-30,"Greenland","FL","Jacksonville","Duval","Jacksonville",1422,1561,-0.00255591054313099,-0.00888888888888889,0.03172504957039,3585
2014-04-30,"South Knoxville","TN","Knoxville","Knox","Knoxville",1423,743,0.00269905533063428,0.0108843537414966,0.0333796940194715,2969
2014-04-30,"Edison","MI","Kalamazoo","Kalamazoo","Kalamazoo",1424,892,-0.0208562019758507,0.0229357798165138,-0.00111982082866741,2714
2014-04-30,"Beaverdale","IA","Des Moines","Polk","Des Moines",1425,1188,0.0119250425894378,0.0214961306964746,0.0485436893203883,3790
2014-04-30,"South Central Improvemen","KS","Wichita","Sedgwick","Wichita",1426,684,0.0239520958083832,0.0571870170015456,0.00736377025036819,2540
2014-04-30,"Isle of Normandy","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",1427,1710,0,0.0124333925399645,0.11328125,2356
2014-04-30,"Heritage","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1428,2080,0.011181332036947,0.0251355347461804,0.0918635170603675,2371
2014-04-30,"Greenhaven","CA","Sacramento","Sacramento","Sacramento",1429,1619,-0.00123380629241209,0.0137758296806512,0.0533506831489915,2102
2014-04-30,"Wilkes","OR","Portland","Multnomah","Portland",1430,1371,0.00366032210834553,0.0193308550185874,0.027736131934033,3433
2014-04-30,"Anderson","CA","Stockton","San Joaquin","Stockton",1431,1102,-0.00271493212669683,0.00364298724954463,0.0386427898209237,1609
2014-04-30,"Bear Valley","CO","Denver","Denver","Denver",1432,1727,0.0212891780011827,0.0621156211562116,0.146746347941567,2535
2014-04-30,"Lincoln Village West","CA","Stockton","San Joaquin","Stockton",1433,1308,0.0186915887850467,0.0266875981161695,0.019485580670304,2360
2014-04-30,"Southside Estates","FL","Jacksonville","Duval","Jacksonville",1434,1018,0.00295566502463054,0.000983284169124877,0.0324543610547667,2564
2014-04-30,"Russell","KY","Louisville/Jefferson County","Jefferson","Louisville",1435,748,0.0190735694822888,0.0317241379310345,0.00808625336927224,1691
2014-04-30,"West Highland","CO","Denver","Denver","Denver",1436,2029,-0.00343811394891945,-0.0107264748902974,0.0628601361969618,3370
2014-04-30,"Redwood Heights","CA","San Francisco","Alameda","Oakland",1437,2224,0.00770276393294064,0.0272517321016166,0.0009000900090009,2841
2014-04-30,"Emerson-Garfield","WA","Spokane","Spokane","Spokane",1438,848,0.00118063754427391,-0.00352526439482961,0.029126213592233,2644
2014-04-30,"Powderhorn Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1439,1405,0.00428877769835597,0.0078909612625538,0.0446096654275093,1419
2014-04-30,"Little Italy","NY","New York","New York","New York",1440,4018,-0.0098570724494825,-0.000248818113958696,-0.0273541515371581,533
2014-04-30,"Southland-Deerfield-Open Gates","KY","Lexington","Fayette","Lexington",1441,1015,-0.035171102661597,-0.0406427221172023,0.0119641076769691,3321
2014-04-30,"Clifton","OH","Cincinnati","Hamilton","Cincinnati",1442,1624,-0.00672782874617737,0.00495049504950495,0.0579804560260586,1608
2014-04-30,"Wrightwood","IL","Chicago","Cook","Chicago",1443,1377,-0.00433839479392625,-0.00649350649350649,0.0237918215613383,3056
2014-04-30,"Temple Crest","FL","Tampa","Hillsborough","Tampa",1444,1065,-0.000938086303939962,-0.00560224089635854,-0.011142061281337,1981
2014-04-30,"Madisonville","OH","Cincinnati","Hamilton","Cincinnati",1445,896,-0.00884955752212389,0.0124293785310734,0.0170261066969353,2964
2014-04-30,"Fairway Park","CA","San Francisco","Alameda","Hayward",1446,2150,-0.00278293135435993,0.0155880963627775,0.0707171314741036,2387
2014-04-30,"Beechwood","NY","Rochester","Monroe","Rochester",1447,932,0.00322927879440258,0.0275633958103638,0.061503416856492,1395
2014-04-30,"North Arroyo","CA","Los Angeles","Los Angeles","Pasadena",1448,2982,-0.00633122292569144,0.00573355817875211,0.0268595041322314,3245
2014-04-30,"Oak Forest","AR","Little Rock","Pulaski","Little Rock",1449,696,-0.00143472022955524,0.0326409495548961,0.0145772594752187,2850
2014-04-30,"Windsor Spring","GA","Augusta","Richmond","Augusta",1450,799,0.0050314465408805,0.0430809399477807,0.0444444444444444,2834
2014-04-30,"Golden Hill","CA","San Diego","San Diego","San Diego",1451,1660,0.00911854103343465,0.0440251572327044,0.0329807093963908,1018
2014-04-30,"Mount Washington","PA","Pittsburgh","Allegheny","Pittsburgh",1452,1069,-0.00186741363211951,0.0318532818532819,0.0123106060606061,3013
2014-04-30,"Harford-Echodale - Perring Parkway","MD","Baltimore","Baltimore City","Baltimore",1453,1301,0.0116640746500778,0.00385802469135802,-0.0517492711370262,1929
2014-04-30,"Midtown","TX","Houston","Harris","Houston",1454,2069,0.00193704600484262,0.0142156862745098,0.0470647773279352,2062
2014-04-30,"Trumbull Village","NM","Albuquerque","Bernalillo","Albuquerque",1455,1086,-0.0216216216216216,0.00277008310249307,0.0667976424361493,1023
2014-04-30,"Westwood","MI","Kalamazoo","Kalamazoo","Kalamazoo",1456,1110,0.002710027100271,0.0808179162609542,0.0673076923076923,2946
2014-04-30,"Shipley Terrace","DC","Washington","District of Columbia","Washington",1457,1739,0.00811594202898551,0.0217391304347826,0.0741198270537369,859
2014-04-30,"Mesa Hills","TX","El Paso","El Paso","El Paso",1458,1122,-0.00620017714791851,0.016304347826087,0.0255941499085923,919
2014-04-30,"Georgian Acres","TX","Austin","Travis","Austin",1459,1233,0,0.00982800982800983,0.0940550133096717,654
2014-04-30,"West Meade","TN","Nashville","Davidson","Nashville",1460,1955,-0.0297766749379653,-0.0468064358849342,-0.0239640539191213,2031
2014-04-30,"Central Davis","CA","Sacramento","Yolo","Davis",1461,1807,0.0106263982102908,0.0469293163383546,-0.0637305699481865,1248
2014-04-30,"Mt. Airy","OH","Cincinnati","Hamilton","Cincinnati",1462,928,-0.00107642626480086,-0.00748663101604278,-0.032325338894682,1501
2014-04-30,"Village East","CO","Denver","Arapahoe","Aurora",1463,1747,-0.00114351057747284,0.00807847663012118,0.0994336060415356,2442
2014-04-30,"South Linden","OH","Columbus","Franklin","Columbus",1464,707,0.0114449213161659,0.0443131462333826,0.0520833333333333,3181
2014-04-30,"Benton Park","CA","Bakersfield","Kern","Bakersfield",1465,1019,0.00196656833824975,-0.00585365853658537,0.00196656833824975,2277
2014-04-30,"Woodland Hills","OH","Cleveland","Cuyahoga","Cleveland",1466,877,0.0115340253748558,0.0734394124847001,0.112944162436548,973
2014-04-30,"Highland","CO","Denver","Denver","Denver",1467,1939,-0.00359712230215827,0.0015495867768595,0.08505875769446,2942
